payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
"КНП ""КМЦК""",42427142,1053,"ТОВ ""НВК""УКРЕКОПРОМ""",39624900,2021-11-30,"0712060; 2610; ;Опл. за  послуги перевезення та знишення біовідходів; дог.від 13.04.2021 №13.1/04.21,а.н.п.від 25.11.2021 №6811; в т.ч.ПДВ 175,50."
"КНП ""КМЦК""",42427142,936,"ТОВ ""НВК""УКРЕКОПРОМ""",39624900,2021-11-30,"0712060; 2610; ;Опл. за  послуги перевезення та знишення біовідходів; дог.від 13.04.2021 №13.1/04.21,а.н.п.від 25.11.2021 №6715; в т.ч.ПДВ 156,00."
"ДНУ ""НПЦ ПКМ"" ДУС",05415786,6355.08,"ТОВ""НАУКОВО-ВИРОБНИЧА КОМПАНIЯ""УКРЕКОП",39624900,2021-11-30,"0301170;2240; знешкодження,видалення клiнiчних та подiбних їм вiдходiв (мед.вiдходи); дог.№260/К вiд 26.08.2021р. акт №7220 вiд 26.11.2021р.в т.ч.ПДВ-1059,18"
В/ч А4302,07914393,10254,"ТОВ ""НВК""""Укрекопром""",39624900,2021-11-29,"2101020; 2240; за утилiзацiю вiдходiв(голки, шприци, лампи); договор № 4742 вiд 29.07.2021р. та акту надання послуг  № 6951 вiд 25.11.2021р.; ПДВ-1709,00."
"ДУ ""ІНСТИТУТ УРОЛОГІЇ НАМН""",02011918,2016,"ТОВ""НВК ""Укрекопром""",39624900,2021-11-12,"6561060;2240; Послуги на перевез.та утил.біолог.відходів шляхом спалюв-ння.;Дог.№ 0106/21 від 01.06.2021р.; Акт.№6598 від 11.11.2021р.;в.т.ч. ПДВ-336,00"
Управл.гуман.політики Таїровської с/р,42963923,30,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-29,"0613241;2240;за послуги з перевезення та збирання нетоксичних вiдходiв;дог. № 4305 вiд 20.05.2021р.,акт № 7027 вiд 25.11.2021р.;у т.ч. ПДВ 5,00 грн."
"КНП ""ПКБ №1 м.Львова""",01984292,5940,"ТзОВ""НАУКОВО-ВИРОБНИЧА КОМПАНIЯ ""УКРЕК",39624900,2021-11-29,"0712030;2610;опл.за послуг. знешкодження бiологiчних вiдходiв 10.21р;акт№7199 вiд 24.11.21р.уг.№4702 вiд 27.07.21р.Вт.ч.ПДВ-990,00."
"КНП ""3МП м.Львова""",20851349,999.6,"ТзОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-29,"0718340;2610;посл збир,перевез,оброб, знешк,утилiз вiдпрац люмiнесц ламп,рах:УЭП00007172;дог№5328вiд26.11.21р;рах№7172,акт н п№7149вiд26.11.21р;в т.ч.ПДВ-166,60"
Управл.гуман.політики Таїровської с/р,42963923,1040,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-29,"0611021;2240;за послуги з перевезення та збирання нетоксичних вiдходiв;дог. № 4305 вiд 20.05.2021р.,акт № 7027 вiд 25.11.2021р.;у т.ч. ПДВ 173,33 грн."
Управл.гуман.політики Таїровської с/р,42963923,1173.67,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-29,"0611021;2240;за послуги з перевезення та збирання нетоксичних вiдходiв;дог. № 3792 вiд 02.03.2021р.,акт № 7025 вiд 26.11.2021р.;у т.ч. ПДВ 195,62 грн."
Управл.гуман.політики Таїровської с/р,42963923,230,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-29,"0611080;2240;за послуги з перевезення та збирання нетоксичних вiдходiв;дог. № 4305 вiд 20.05.2021р.,акт № 7027 вiд 25.11.2021р.;у т.ч. ПДВ 38,33 грн."
"КНП ""ВОПАБ ВОР""",25508067,8860.5,"ТОВ ""НАУКОВО-ВИРОБНИЧА КОМПАНIЯ""УКРЕКО",39624900,2021-11-29,"0712151;2610;збир,перевез,оброб,знешкодження,видалення клiничних та подiб.їм вiдходiв;Акт№6876 вiд 19.11.21р,дог №4213вiд17.05.21р,в т.ч. ПДВ-1476,75 (COVID-19)"
"ДУ ""ІНСТИТУТ УРОЛОГІЇ НАМН""",02011918,3150,"ТОВ""НВК ""Укрекопром""",39624900,2021-11-26,"6561060;2240; Послуги на перевез.та утил.біолог.відходів шляхом спалюв-ння.;Дог.№ 0106/21 від 01.06.2021р.; Акт.№6887 від 25.11.2021р.;в.т.ч. ПДВ-525,00"
Управл.гуман.політики Таїровської с/р,42963923,1706.33,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-29,"0611010;2240;за послуги з перевезення та збирання нетоксичних вiдходiв;дог. № 3792 вiд 02.03.2021р.,акт № 7025 вiд 26.11.2021р.;у т.ч. ПДВ 284,38 грн."
Управл.гуман.політики Таїровської с/р,42963923,400,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-29,"0611010;2240;за послуги з перевезення та збирання нетоксичних вiдходiв;дог. № 4305 вiд 20.05.2021р.,акт № 7027 вiд 25.11.2021р.;у т.ч. ПДВ 66,67 грн."
Управл.гуман.політики Таїровської с/р,42963923,160,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-29,"0614060;2240;за послуги з перевезення та збирання нетоксичних вiдходiв;дог. № 4305 вiд 20.05.2021р.,акт № 7027 вiд 25.11.2021р.;у т.ч. ПДВ 26,67 грн."
"КУ ""ОІРЦ № 7""",43129889,530,"ТОВ ""НВК""УКРЕКОПРОМ""",39624900,2021-11-18,"0611151;2240; спл.за пос зi зб, об, зн, вид та пер.клiнiч.вiдх за 10.21р; дог на над посл з пов з вiд№ 3695/19.02.21р.,акт над. посл №3976/11.11.21 р.;ПДВ88,33."
"ДЗ ""ССС ""Приморський"" МОЗ України""",01982005,4230,"ТОВ""НАУКОВО-ВИРОБНИЧА КОМПАНIЯ""УКРЕКОП",39624900,2021-11-19,"2301180;2240;Послуги по утилiзацii небез.вiдход.(мед.голок,шпр. та систем) ;зг.ак. над.пос.№6742 вiд 11.11.21 зг.дог.№5249 вiд 11.11.2021.В т.ч.ПДВ- 705;"
ЗМРУМЮ (М.Львів),43317547,23404.19,"ТОВ ""НВК ""Укрекопром""",39624900,2021-11-19,"3601010;2240;Опл.за  послуги з утилізації тютюн.вироб для ВПВР Волинь;Д№0716,02.11.21Р№6743,09.11.21А№6743,09.11.21;ПДВ-3900,70."
"ДУ ""ІНСТИТУТ УРОЛОГІЇ НАМН""",02011918,2394,"ТОВ""НВК ""Укрекопром""",39624900,2021-11-24,"6561060;2240; Послуги на перевез.та утил.біолог.відходів шляхом спалюв-ння.;Дог.№ 0106/21 від 01.06.2021р.; Акт.№5934 від 23.11.2021р.;в.т.ч. ПДВ-399,00"
"ДУ ""ІНСТИТУТ УРОЛОГІЇ НАМН""",02011918,882,"ТОВ""НВК ""Укрекопром""",39624900,2021-11-24,"6561060;2240; Послуги на перевез.та утил.біолог.відходів шляхом спалюв-ння.;Дог.№ 0106/21 від 01.06.2021р.; Акт.№6888 від 23.11.2021р.;в.т.ч. ПДВ-147,00"
ОДЕСЬКЕ МВ УВД ФССУ В ОД.ОБЛ.,41844610,536.28,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-26,Фін.страх.для надання заст. особам мат.забез. з ТВП зг. заяви№xxxx 12.10.xxxx;КЕКВxxxx; без ПДВ ЗРВ 01
"ДУ ""ТМО МВС України по місту Києву""",37027405,4698,"ТОВ""НВК""Укрекопром""",39624900,2021-11-25,"1001050;2240; послуги з перевезення та забезпечення знешкодження медичних відходів; дог. СП-105/03 від 30.03.2021, акт 6452 від 19.11.2021; в т. ч. ПДВ-783,00."
"ДУ ""ТМО МВС України по місту Києву""",37027405,2610,"ТОВ""НВК""Укрекопром""",39624900,2021-11-25,"1001050;2240; послуги з перевезення та забезпечення знешкодження медичних відходів; дог. СП-105/03 від 30.03.2021, акт 6717 від 23.11.2021; в т. ч. ПДВ-435,00."
"ДУ ""НІССХ ім.М.М.Амосова НАМНУ""",05493562,9450,"ТОВ ""НВК ""Укрекопром""""",39624900,2021-11-10,"6561160/01;2282;Опл за послуги зі зберг, перев, оброб, знешкодж клініч відходів;дог4317/143від 09,06.2021,акт 6118 від 01,11 2021 ;ПДВ- 1575,00."
"ДУ ""Хмельницький ОЦКПХ МОЗ""",38481979,315,"ТОВ ""НВК ""Укрекопром""",39624900,2021-11-19,"2301040;2240;за посл.з збир.,перев,оброб.,знешкод.видал.клініч.та подіб.їм відх.(COVID-19);зг. дог.№3628вiд29.01.2021р.,акт№6729вiд18.11.2021р.в т.ч.ПДВ52,50."
"НДСЛ ""ОХМАТДИТ"" МОЗ",01994089,11135.4,"ТОВ ""НВК ""Укрекопром""",39624900,2021-11-24,"2301110;2240;за послуги у сферi поводж.з радiоакт.,токсичн.,мед.та небезп.вiдх.;зг дог. 09/11/10 вiд 09.11.2021р; акт 6892 вiд 22.11.2021р.;в т.ч.ПДВ-1855,90."
"КНП ""Брусилівська лікарня""",03881478,3630,"ТОВ""Науково-виробнича компанiя""Укрекоп",39624900,2021-11-24,"0112010;2610;за над.пос.iз збир.,перев.,оброб.,знешк.,видал. клiн. та под. iм вiдход.;ак.№5258вiд18.11.2021тадог.№11вiд.04.02.2021;вт.ч.ПДВ-650,00грн."
ГУС в Одеській області,02361819,2030,"ТОВ ""НВК ""Укрекопром""",39624900,2021-11-25,"0414010;2240;за посл.зі збир.,обробл.,знешк.,організ.утіліз.та видал.відпрац.люмин.ламп.у11.21;акт над.посл.№7053від24.11.2021,дог№100від22.11.21р.;ПДВ-338,33."
"ДУ ""Центр громадського здоров`я""",40524109,1008,"ТОВ ""НВК ""Укрекопром""",39624900,2021-11-05,"2301040;2240;оплата послуг з перевез. та знешкодж. медичних відходів;дог.№ 157 від 05.04.2021 акт № 5873 від 04.11.2021;в т.ч. ПДВ - 168,00 грн;;;"
"ДУ ""Центр громадського здоров`я""",40524109,1008,"ТОВ ""НВК ""Укрекопром""",39624900,2021-11-05,"2301040;2240;оплата послуг з перевез. та знешкодж. медичних відходів;дог.№ 157 від 05.04.2021 акт № 6057 від 04.11.2021;в т.ч. ПДВ - 168,00 грн;;;"
"КНП ""ЧЛ"" ЧМР",01982212,5708.4,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-10,"0212010;2610(2240);за збирання,зберiг.,утилiзацiю вiдходiв ;акт. в/р 6015 вiд 05.11.21р., дог.5138 вiд 01.11.21р.;ПДВ 951,40."
"КНП ""ЧЛ"" ЧМР",01982212,632.78,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-10,"0212010;2610(2240);за збирання,зберiг.,утилiзацiю вiдходiв ;акт. в/р 5997 вiд 05.11.21р., дог.5138 вiд 01.11.21р.;ПДВ 105,46."
"КНП ""ЧЛ"" ЧМР",01982212,3697.68,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-11-10,"0212010;2610(2240);за збирання,зберiг.,утилiзацiю вiдходiв ;акт. в/р 6130 вiд 05.11.21р., дог.5138 вiд 01.11.21р.;ПДВ 616,28."
"ДУ ""Херсонський ОЦКПХ МОЗ""",38481146,10200,УКРЕКОПРОМ,39624900,2021-11-19,"2301040;2240;оплата за послуги  поводж.з безпеч. та небезпеч. вiдходами; рах.№6212, акт№6217 вiд 17.11.2021р.,дог.№5177 вiд 17.11.2021р.; в т.ч.ПДВ-1700,00; ОЦ."
"ДУ ""Херсонський ОЦКПХ МОЗ""",38481146,15600,УКРЕКОПРОМ,39624900,2021-11-19,"2301040;2240;оплата за послуги поводж.з безпеч. та небезпеч. вiдходами; рах.№6212, акт№6217 вiд 17.11.2021р.,дог.№5177 вiд 17.11.2021р.; в т.ч.ПДВ-2600; ОЦ."
В/ч А2923,14303595,2871,"ТОВ ""НВК  ""УКРЕКОПРОМ""",39624900,2021-11-25,"2101020;2240;послуги із збирання, зберігання, перевезення та оброб. небезпечних відходів (мед. та біолог.) 120/24;акт №6252 від 24.11.21 та дог. №43/21 від 09.0"
В/ч А2923,14303595,2079,"ТОВ ""НВК  ""УКРЕКОПРОМ""",39624900,2021-11-25,"2101020;2240;послуги із збирання, зберігання, перевезення та оброб. небезпечних відходів (мед. та біолог.) 120/24;акт №4647  від 22.11.2021  та дог. №43/21 від"
"ДНУ ""НПЦ ПКМ"" ДУС",05415786,6355.08,"ТОВ""НАУКОВО-ВИРОБНИЧА КОМПАНIЯ""УКРЕКОП",39624900,2021-11-17,"0301170;2240; знешкодження клiнiчних та подiбних їм вiдходiв (мед.вiдходи); дог.№260/К вiд 26.08.2021р. акт № 6776 вiд 13.11.2021р.в т.ч.ПДВ- 1059,18 covid-19"
"ДУ ""НІССХ ім.М.М.Амосова НАМНУ""",05493562,13797,"ТОВ ""НВК ""Укрекопром""""",39624900,2021-11-19,"6561160/01;2282;Опл за послуги зі зберг, перев, оброб, знешкодж клініч відходів;дог4317/143від 09,06.2021,акт 6677від 08,11 2021 ;ПДВ-2299,50"
"ДУ ""НІССХ ім.М.М.Амосова НАМНУ""",05493562,12798,"ТОВ ""НВК ""Укрекопром""""",39624900,2021-11-19,"6561160;2282;Опл за послуги зі зберг, перев, оброб, знешкодж клініч відходів;дог5215/275від 15,11,2021,акт 6678 від 16,11 2021 ;ПДВ-2133,00"
"ДУ ""НІССХ ім.М.М.Амосова НАМНУ""",05493562,11151,"ТОВ ""НВК ""Укрекопром""""",39624900,2021-11-19,"6561160;2282;Опл за послуги зі зберг, перев, оброб, знешкодж клініч відходів;дог5215/275від 15,11,2021,акт 6632 від 16,11 2021 ;ПДВ-1858,50"
"ДУ ""Чернігівський ОЦКПХ МОЗ""",38509742,7680,ТОВ Укрекопром,39624900,2021-11-19,"2301040;2240;за знешкодження засобiв iндив. захисту;згiдно акту №6679 вiд 16.11.2021, договору №4143 вiд 04.06.2021;ПДВ 1280,00."
"НДСЛ ""ОХМАТДИТ"" МОЗ",01994089,26724.96,"ТОВ ""НВК ""Укрекопром""",39624900,2021-11-19,"2301110;2240;за посл.у сферi поводж.з радiоакт.,токсичн.,мед.та небезп.вiдходами;зг дог. 09/11/10 вiд 09.11.2021р; акт 6771 вiд 16.11.2021р.;в т.ч.ПДВ-4454,16."
"ДУ ""НІССХ ім.М.М.Амосова НАМНУ""",05493562,10800,"ТОВ ""НВК ""Укрекопром""""",39624900,2021-11-17,"6561160;2282;Опл за послуги зі зберг, перев, оброб, знешкодж клініч відходів;дог4317/143від 09,06.2021,акт 6229від 08,11 2021 ;ПДВ-1800,00"
"НДСЛ ""ОХМАТДИТ"" МОЗ",01994089,20941.2,"ТОВ ""НВК ""Укрекопром""",39624900,2021-11-19,"2301110;2240;за посл.у сферi поводж.з радiоакт.,токсичн.,мед.та небезп.вiдходами;зг дог. 09/11/10 вiд 09.11.2021р; акт 6772 вiд 16.11.2021р.;в т.ч.ПДВ-3490,20."
"ДУ ""Тернопільський ОЦКПХ МОЗ""",38480231,23706,"ТОВ""НВК""Укрекопром""",39624900,2021-12-01,"2301040;2240;за послуги:збир.,перевез.,знешк.відходів; зг.акт№7201 від 29.11.21, дог.від№4578 25.06.21;ПДВ3951грн00 коп;COVID-19;"
"КНП КОР""Київ. обл.центр служби крові""",01992376,9133.6,"ТОВ НВК ""Укрекопром""",39624900,2021-12-02,"0712152; 2610; за послуги із збир.,зберіг.,перевез. та обр.шляхом знеш.небезп.відходів; дог.від 15.02.2021 №33,а.н.п.від 04.11.2021 №6340; в т.ч.ПДВ 1522,27."
Сумська філія ХНУВС,25576037,2208,"ТОВ""НВК""Укрекопром""",39624900,2021-12-02,"1001080;2240;Опл.за посл. зі збир.,перев., обр.,знеш., орг.утил., видал.відпр. люмін.ламп;д.№5256 16.11.21, акт(над.пос.)№7000 від 01.12.21;в т.ч.ПДВ 368,00."
"НВМКЦ ""ГВКГ""",07773293,128640,"ТзОВ ""НВК""УКРЕКОПРОМ""",39624900,2021-12-02,"2101020;2240;Опл.за знешкодж.вiдх.;договiр 171 вiд 17.09.21р.;акт вик.роб. 7164 вiд 30.11.2021р.; в т.ч.ПДВ-21440,00грн."
"ДУ ""Хмельницький ОЦКПХ МОЗ""",38481979,19131,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-02,"2301040;2240;за посл.з збир.,перев,оброб.,знешкод.видал.клініч.та подіб.їм відх.;зг. дог.№5264вiд01.12.2021р.,акт№6728вiд01.12.2021р.в т.ч.ПДВ3188,50."
НАНЦ,21574751,38217.5,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-02,"2201410;2281;за посл. з видал. вiдх. з суд., встан. конт., посл. з перев. вiд. згiдно дог. 45-ОСО вiд 01.12.2021,акт 7158 вiд 01.12.2021,у т.ч. ПДВ - 6369,58"
"ДУ ""НІССХ ім.М.М.Амосова НАМНУ""",05493562,9693,"ТОВ ""НВК ""Укрекопром""""",39624900,2021-12-02,"6561160;2282;Опл за послуги зі зберг, перев, оброб, знешкодж клініч відходів;дог5254/285від 18,11,2021,акт 7033від 01,12 2021 ;ПДВ-1615,50"
"ДУ ""НІССХ ім.М.М.Амосова НАМНУ""",05493562,9018,"ТОВ ""НВК ""Укрекопром""""",39624900,2021-12-02,"6561160;2282;Опл за послуги зі зберг, перев, оброб, знешкодж клініч відходів;дог5254/285від 18,11,2021,акт 7252від 01,12 2021 ;ПДВ-1503,00"
"ДУ ""НІССХ ім.М.М.Амосова НАМНУ""",05493562,6399,"ТОВ ""НВК ""Укрекопром""""",39624900,2021-12-02,"6561160;2282;Опл за послуги зі зберг, перев, оброб, знешкодж клініч відходів;дог5254/285від 18,11,2021,акт 7251від 01,12 2021 ;ПДВ-1066,50"
"НДСЛ ""ОХМАТДИТ"" МОЗ",01994089,3834,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-08,"2301110;2240;за послуги у сферi поводж.з радiоакт.,токсичн.,мед.та небезп.вiдходами;зг.дог. 08/07/1 вiд 08.07.2021р; акт 5911 вiд 07.12.2021р.;в т.ч.ПДВ-639,00."
Управл.гуман.політики Таїровської с/р,42963923,40,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-08,"0613241;2240;за послуги з перевезення та збирання вiдходiв;дог. № 4305 вiд 20.05.2021р.,акт № 7028 вiд 07.12.2021р.;у т.ч. ПДВ 6,67 грн."
"КНП ""Могилів -Подільський ОПСДД ВОР""",34009713,5100,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-09,"0712040;2610;послуги зi утилiз вiдходiв;акт 6875 вiд 07.12.2021, дог 5265/18 вiд 12.11.2021;ПДВ-850,00;обласний бюджет 2021"
"КНП ""Брусилівська лікарня""",03881478,2370,"ТОВ""Науково-виробнича компанiя""Укрекоп",39624900,2021-12-06,"0112010;2610;за над.пос.iз збир.,перев.,оброб.,знешк.,видал. клiн. та под. iм вiдход.;ак.№7135вiд01.12.2021тадог.№11вiд.04.02.2021;вт.ч.ПДВ-395,00грн."
"ДУ ""Львівський ОЦКПХ МОЗ""",38501853,11088,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-06,"2301040;2240;послуги з поводження з небезпечними медичн.відходами;дог.№ 9052 12.03.2021,Р№7377 03.12.2021,А№ 7349 03.12.2021;ПДВ - 1848,00."
Управл.гуман.політики Таїровської с/р,42963923,1040,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-08,"0611021;2240;за послуги з перевезення та збирання вiдходiв;дог. № 4305 вiд 20.05.2021р.,акт № 7028 вiд 07.12.2021р.;у т.ч. ПДВ 173,33 грн."
Управл.гуман.політики Таїровської с/р,42963923,2473.33,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-08,"0611021;2240;за послуги з перевезення та збирання вiдходiв;дог. № 3792 вiд 02.03.2021р.,акт № 7026 вiд 07.12.2021р.;у т.ч. ПДВ 412,22 грн."
Управл.гуман.політики Таїровської с/р,42963923,230,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-08,"0611080;2240;за послуги з перевезення та збирання вiдходiв;дог. № 4305 вiд 20.05.2021р.,акт № 7028 вiд 07.12.2021р.;у т.ч. ПДВ 38,33 грн."
"КЗ ЛОР ""ЛОПАБ""",20851881,18954,"ТзОВ""НВК""УКРЕКОПРОМ""",39624900,2021-12-13,"0712151;2282;опл.за посл.з утилiз. бiовiдходiв категорiї ""В"";уг.№7/2240 вiд 07.06.21р.,акт над.посл.№7666/2240 вiд 10.12.21р.;в т.ч. ПДВ-3159,00."
"КЗ ЛОР ""ЛОПАБ""",20851881,22842,"ТзОВ""НВК""УКРЕКОПРОМ""",39624900,2021-12-13,"0712151;2282;опл.за посл.з утилiз.бiовiдходiв категорiї ""В"";уг.№7/2240 вiд 07.06.21р.,акт над.посл.№7664/2240 вiд 10.12.21р.;в т.ч. ПДВ-3807,00."
"КЗ ЛОР ""ЛОПАБ""",20851881,18954,"ТзОВ""НВК""УКРЕКОПРОМ""",39624900,2021-12-13,"0712151;2282;опл.за посл.з утилiз.бiовiдходiв категорiї ""В"";уг.№7/2240 вiд 07.06.21р.,акт над.посл.№7665/2240 вiд 10.12.21р.;в т.ч. ПДВ-3159,00."
"КНП""ЦПМСД"" Байковецької сільської ради",43876182,3150,"ТОВ ""НВК ""Укрекопром""",39624900,2021-12-13,"0112152;2610;послуги зі знешкодження клінічних та подібних їм відходів ; Дог. № 3397 від 15.02.2021  акт № 6933 вiд 07.12.2021 ;в т.ч.ПДВ-525,00"
"ДУ ""ІОХ і ТТ ім. В.П. Філатова НАМН""",02012094,7035,"ТОВ""НВК Укрекопром""",39624900,2021-12-17,"6561060; 2240; за послуги вивез.вiдходiв iз вмiст.шкiдл.речовин  за 4кв.21р; р.УЭП00007641,а.н.п.№7612 вiд 15.12.21, дог.3539 в16.02.21; в т.ч. ПДВ1172,50грн."
ОДЕСЬКЕ МВ УВД ФССУ В ОД.ОБЛ.,41844610,26042.94,"ТОВ ""НВК ""УКРЕКОПРОМ""",39624900,2021-12-16,Фін. страх. для над. зас.особам мат.забез. по ваг. та пол. зг. заяви№xxxx 27.10.xxxx;КЕКВxxxx; безПДВ ЗРВ 01
ОНАХТ,02071062,9576,"ТОВ""НВК""УКРЕКОПРОМ""",39624900,2021-12-17,"2201160;2282;Посл.з утилiзацiї люмiнесцентних ламп ;акт н.п.б/н 15.12.21р.,д.5306 06.12.21р. ;ПДВ=1596.00."
"КНП ""Окнянська БПЛ""",01998816,3840,"ТОВ""НВК""УКРЕКОПРОМ""",39624900,2021-12-20,"3712010;2610 ; За посл.зi збир.перевез.знешкод.мед.вiдх. ; акт над.посл.№7648вiд 13.12.2021р. дог №4352вiд 01.06.2021р ; в т.ч.ПДВ-640,00грн."
В/ч А4619,07886343,2000,"ТОВ ""НАУКОВО-ВИРОБНИЧА КОМПАНІЯ""УКРЕКО",39624900,2021-12-21,"2101210;2260;За послуги видалення  виробів мед.відходів спец.призн.зг.дог.№4991 від14.12.2021.рах№7527від14.12.2021акт в\р№7509від14.12.2021рвт.ч.ПДВ-333,33грн."
Надлиманський ЗДО “Ягідка”,39100334,3000,"""НВК ""УКРЕКОПРОМ""",39624900,2021-12-21,"0611010;2240;Посл.зi збир.та знешкодж.клiн.вiдходiв;акт №4664 вiд 20.12.2021р дог.№4884 вiд 01.09.2021р.дод.угода №1вiд 17.12.21р.; ПДВ-500,00."
"КЗ ""Одеський обласний ліцей №3""",25428124,1500,ТОВ «НВК «Укрекопром»,39624900,2021-12-06,"0611022; 2240; Опл.за посл.зі збирання, зберіг. знищ. не токсичних вiдх.; зг.акта 7446 вiд 30.11.21р.,зг.дог. № 4531 від 12.07.2021р.; ПДВ-250.00."
"КЗ ""Одеський обласний ліцей №3""",25428124,1500,ТОВ «НВК «Укрекопром»,39624900,2021-12-06,"0611022; 2240; Опл.за посл.зі збирання, зберіг. знищ. не токсичних вiдх.; зг.акта 7311 вiд 30.11.21р.,зг.дог. № 4531 від 12.07.2021р.; ПДВ-250.00."
"КУ ""ОІРЦ № 7""",43129889,530,"ТОВ ""НВК""УКРЕКОПРОМ""",39624900,2021-12-08,"0611151;2240; спл.за пос зi зб, об, зн, вид та пер.клiнiч.вiдх за 11.21р; дог на над посл з пов з вiд№ 3695/19.02.21р.,акт над. посл  №3977/06.12.21р.;ПДВ88,33."
ФХІ ім. О.В.Богатського НАН України,03534535,2480.64,"ТОВ""НВК""Укрекопром",39624900,2021-12-09,"6541030;2281;Поводження з радiоактивними,токсичними ,медичними та небезпеч.вiдход.;зг.Д.№5275 вiд 30.11.21р.,акт зд.-пр.над.посл.№1 вiд 02.12.21р.;ПДВ-413,44."
В/ч А2923,14303595,6989.4,"ТОВ ""НВК  ""УКРЕКОПРОМ""",39624900,2021-12-16,"2101020;2240;послуги із збирання, зберігання, перевезення та оброб. небезпечних відходів (мед. та біолог.) 120/24;акт №7626 від 15.12.21 та дог. №43/21 від 09.0"
В/ч А2923,14303595,2410.6,"ТОВ ""НВК  ""УКРЕКОПРОМ""",39624900,2021-12-16,"2101020;2240;послуги із збирання, зберігання, перевезення та оброб. небезпечних відходів (мед. та біолог.) 120/24;акт №7624 від 15.12.21 та дог. №43/21 від 09.0"
В/ч А2923,14303595,10954.4,"ТОВ ""НВК  ""УКРЕКОПРОМ""",39624900,2021-12-16,"2101020;2240;послуги із збирання, зберігання, перевезення та оброб. небезпечних відходів (мед. та біолог.) 120/24;акт №7624 від 15.12.21 та дог. №43/21 від 09.0"
"КНП ""Деснянський ЦПМСД""",40893412,2700,"ТОВ""НВК""Укрекопром""",39624900,2021-12-20,"0112113; 2610; за послуги зi збиран.,обробл.,знешк.,видал.клiнiч.вiдх; згiдно акту №7557 вiд 15.12.2021,дог.№5297 вiд 15.12.2021;ПДВ-450,00."
Одеська СШ № 111,25428153,1410,"ТОВ ""НВК""Укрекопром""",39624900,2021-12-20,"0611021;2240;за посл.iз зб.,обр,зн.,вид. i перев.кл.та под.вiдходiв;д№4199-14.05.21р,акт н.посл.№2144-14.12.21р;в т.ч.ПДВ 235,00."
"КНП ""АЗПСМ Зеленопідської с/р""",43351499,1860,"ТОВ ""Укрекопром""",39624900,2021-12-21,"0112113;2610; послуга з утилiзац шкiдл. вiдходiв зг дог №5432 вiд 16.12.21р. рах№7941 вiд 17.12.21р. акт№7899 вiд 17.12.21р. в т.ч. ПДВ-310,00"
"КНП ""ПКБ №1 м.Львова""",01984292,12720,"ТзОВ""НАУКОВО-ВИРОБНИЧА КОМПАНIЯ ""УКРЕК",39624900,2021-12-21,"0712030;2610;опл.за послуг. знешкодження бiологiчних вiдходiв 11.21р;акт№7743 вiд 17.12.21р.уг.№4702 вiд 27.07.21р.Вт.ч.ПДВ-2120,00."
"КНП ""Вишнівська міська лікарня""",22201472,15288,"ТОВ""НАУК.ВИРОБ.КОМ.""УКРЕКОПРОМ""",39624900,2021-12-21,"0212152;2610;За утилiзацiю непридатних для використ.лiкарських засобiв.;дог. №3930 вiд 22.03.21р., акт №8043 вiд 20.12.21р.; ПДВ-2548,00 грн."
"КНП ""Затоківська АЗПСМ""",36172988,2470,"ТОВ ""НВК ""УКРЕКОПРОМ""""",39624900,2021-12-29,"0112152;2610(2240);за посл.(збирання та вивез.вiдходiв.);зг.акту надання послуг №8507 вiд 23.12.2021р.,зг.дог.№4139 вiд 20.07.2021р.;ПДВ-411,67."
"ДНУ ""НПЦ ПКМ"" ДУС",05415786,6355.08,"ТОВ""НАУКОВО-ВИРОБНИЧА КОМПАНIЯ""УКРЕКОП",39624900,2021-12-30,"0301170;2240; знешкодження клiнiчних та подiбних їм вiдходiв (мед.вiдходи); дог.№260/К вiд 26.08.2021р. акт № 8504 вiд 28.12.2021р.в т.ч.ПДВ-1059,18 covid-19"
