payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
Адміністрація Корабельного району,05410607,189361.12,ТОВ КАРС КЛІНІНГ,37758876,2018-06-25,"4116030;2240;Опл.за посл.з приб.та підм.вул.(мех.вак.приб.дор.)у06.18;д.10 25.01.18д.у.1 06.02.18 рах.104 20.06.18 акт04 20.06.18;ПДВ-31560,19."
Адміністрація Інгульського району,05410582,26474.53,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-06-12,"4216030;2240;мех. вол. приб. проїдж. част.дор.10.05.-31.05.18; рах.90-05.06.18,акт 09-05.06.18,дог.16-15.02.18;ПДВ 4412,42."
Адміністрація Інгульського району,05410582,260764.92,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-06-12,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор. 19.05.-31.05.18; рах.91-05.06.18,акт 08-05.06.18,дог.16-15.02.18;ПДВ 43460.82."
Адміністрація Центрального району,05410576,723877.6,"ТОВ""Карс Клінінг""",37758876,2018-06-25,"4316030;2240;опл.за мех.вакуумне приб.доріг у 06.18р.;зг.д.53в.23.04.18р.та рах.99, акт07в.20.06.18р.;ПДВ-120646,27."
Адміністрація Заводського району,05410599,110740.4,"ТОВ ""Карс Клінінг""",37758876,2018-06-21,"4016030;2240;за вологе прибир.проїдж.част.доріг механ.спос-м у 05.18р;акт.№10/12.06.18,рах.№89/12.06.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-18456,73."
Адміністрація Інгульського району,05410582,26982.78,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-07-13,"4216030;2240;мех. вол. приб. проїдж. част.дор.19..06.-30.06.18; рах.117-09.07.18,акт 12-09.07.18,дог.16-15.02.18;ПДВ 4497,13."
Адміністрація Інгульського району,05410582,212717.23,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-07-13,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.19.06.-30.06.18; рах.118-09.07.18,акт 13-09.07.18,дог.16-15.02.18;ПДВ 35452,87."
Адміністрація Інгульського району,05410582,57919.22,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-07-06,"4216030;2240;мех. вол. приб. проїдж. част.дор.01.06.-18.06.18; рах.101-02.07.18,акт 11-02.07.18,дог.16-15.02.18;ПДВ 9653,20."
Адміністрація Інгульського району,05410582,379599.48,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-07-06,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.01.06.-18.06.18; рах.100-02.07.18,акт 10-02.07.18,дог.16-15.02.18;ПДВ 63266,58."
Адміністрація Центрального району,05410576,27313.63,"ТОВ""Карс Клінінг""",37758876,2018-07-30,"4316030;2240;опл.за мех.приб.доріг у 07.18р.;зг.д.122в.21.05.18р.та рах.128, акт4в.24.07.18р.;ПДВ-4552,27."
Адміністрація Корабельного району,05410607,54307.64,ТОВ КАРС КЛІНІНГ,37758876,2018-07-30,"4116030;2240;Опл.за посл.з прибир.та підм.вул.(Мех.вол.приб.дор.)у07.18;дог.10 25.01.18 д.у.1 06.02.18 рах.131 20.07.18 акт07 20.07.18;ПДВ-9051,27."
Адміністрація Корабельного району,05410607,151488.89,ТОВ КАРС КЛІНІНГ,37758876,2018-07-30,"4116030;2240;Опл.за посл.з приб.та підм.вул.(мех.вак.приб.дор.)у07.18;д.10 25.01.18 д.у.1 06.02.18 рах.130 20.07.18 акт06 20.07.18;ПДВ-25248,15."
Адміністрація Центрального району,05410576,180087.32,"ТОВ""Карс Клінінг""",37758876,2018-07-30,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 07.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.121 акт14в.24.07.18р.;ПДВ-30014,55грн."
Адміністрація Інгульського району,05410582,312308.57,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-07-30,"4216030;2240;мех.вакуумн. приб. проїдж. част.дор.01.07.-17.07.18; рах.123-23.07.18,акт 14-23.07.18,дог.16-15.02.18;ПДВ 52051,43."
Адміністрація Центрального району,05410576,85794.25,"ТОВ""Карс Клінінг""",37758876,2018-07-30,"4316030;2240;опл.за мех.вологе приб.доріг у 07.18р.;зг.д.122в.21.05.18р.та рах.129, акт3в.24.07.18р.;ПДВ-14299,04."
Адміністрація Інгульського району,05410582,53977.31,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-07-30,"4216030;2240;мех. вол. приб. проїдж. част.дор.01.07.-17.07.18; рах.124-23.07.18,акт 15-23.07.18,дог.16-15.02.18;ПДВ 8996,22."
Адміністрація Центрального району,05410576,1016656.5,"ТОВ""Карс Клінінг""",37758876,2018-07-30,"4316030;2240;опл.за мех.вакуумне приб.доріг у 07.18р.;зг.д.53в.23.04.18р.та рах.127, акт10в.24.07.18р.;ПДВ-169442,75."
Адміністрація Інгульського району,05410582,26982.78,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-07-13,"4216030;2240;мех. вол. приб. проїдж. част.дор.19..06.-30.06.18; рах.117-09.07.18,акт 12-09.07.18,дог.16-15.02.18;ПДВ 4497,13."
Адміністрація Інгульського району,05410582,212717.23,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-07-13,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.19.06.-30.06.18; рах.118-09.07.18,акт 13-09.07.18,дог.16-15.02.18;ПДВ 35452,87."
Адміністрація Заводського району,05410599,89306.99,"ТОВ ""Карс Клінінг""",37758876,2018-07-18,"4016030;2240;за очищ.механ.вак.сп.проїж.част.доріг від бр.см.п.з в.см. у 06.18р;акт.№13/10.07.18,р.№115/10.07.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-14884,50."
Адміністрація Центрального району,05410576,191989.93,"ТОВ""Карс Клінінг""",37758876,2018-07-16,"4316030;2240;опл.за мех.вологе приб.доріг у 06.18р.;зг.д.122в.21.05.18р.та рах.113, акт2в.09.07.18р.;ПДВ-31998,32."
Адміністрація Центрального району,05410576,121675.68,"ТОВ""Карс Клінінг""",37758876,2018-07-16,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 06.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.111 акт13в.09.07.18р.;ПДВ-20279,28грн."
Адміністрація Центрального району,05410576,597785.33,"ТОВ""Карс Клінінг""",37758876,2018-07-16,"4316030;2240;опл.за мех.вакуумне приб.доріг у 06.18р.;зг.д.53в.23.04.18р.та рах.114, акт09в.09.07.18р.;ПДВ-99630,89."
Адміністрація Заводського району,05410599,65084.67,"ТОВ ""Карс Клінінг""",37758876,2018-07-18,"4016030;2240;за вологе приб. проїжд.част.дор.механ.спос. у 06.18р;акт.№11/10.07.18,рах.№102/10.07.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-10847,45."
Адміністрація Заводського району,05410599,165858,"ТОВ ""Карс Клінінг""",37758876,2018-07-18,"4016030;2240;за очищ.механ.вак.сп.проїж.част.доріг від бр.см.п.з в.см. у 06.18р;акт.№12/10.07.18,р.№103/10.07.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-27643,00."
Адміністрація Інгульського району,05410582,244781.78,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-08-10,"4216030;2240;мех. вакуумн.. приб. проїдж. част.дор.18.07.-31.07.18; рах.135-02.08.18,акт 16-02.08.18,дог.16-15.02.18;ПДВ 40796,96."
Адміністрація Інгульського району,05410582,32182.75,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-08-10,"4216030;2240;мех. вол. приб. проїдж. част.дор.18.07.-31.07.18; рах.136-02.08.18,акт 17-02.08.18,дог.16-15.02.18;ПДВ 5363,79."
Адміністрація Центрального району,05410576,916285.21,"ТОВ""Карс Клінінг""",37758876,2018-08-09,"4316030;2240;опл.за мех.приб.доріг у 07.18р.;зг.д.122в.21.05.18р.та рах.134, акт6в.02.08.18р.;ПДВ-152714,20."
Адміністрація Центрального району,05410576,23264.5,"ТОВ""Карс Клінінг""",37758876,2018-08-09,"4316030;2240;опл.за мех.вологе приб.доріг у 07.18р.;зг.д.122в.21.05.18р.та рах.133, акт5в.03.08.18р.;ПДВ-3877,42."
Адміністрація Центрального району,05410576,150959.12,"ТОВ""Карс Клінінг""",37758876,2018-08-09,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 07.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.137 акт15в.02.08.18р.;ПДВ-25159,85."
Адміністрація Заводського району,05410599,49786.42,"ТОВ ""Карс Клінінг""",37758876,2018-08-08,"4016030;2240;за очищ.механ.вак.сп.проїж.част.доріг від бр.см.п.з в.см. у07.18р;акт.№15/01.08.18,рах.№125/01.08.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-8297,74."
Адміністрація Заводського району,05410599,118347.22,"ТОВ ""Карс Клінінг""",37758876,2018-08-08,"4016030;2240;за очищ.механ.вак.сп.проїж.част.доріг від бр.см.п.з в.см. у07.18р;акт.№16/01.08.18,рах.№126/01.08.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-19724,54."
Адміністрація Заводського району,05410599,51611.99,"ТОВ ""Карс Клінінг""",37758876,2018-08-08,"4016030;2240;за очищ.механ.вак.сп.проїж.част.доріг від бр.см.п.з в.см. у07.18р;акт.№17/01.08.18,рах.№132/01.08.18, д.№1/03.01.18,д.у.№1/17.01.18;ПДВ-8602,00."
Адміністрація Корабельного району,05410607,94528.84,ТОВ КАРС КЛІНІНГ,37758876,2018-08-31,"4116030;2240;Посл.з прибирання та підмітання вул.(мех.вол.приб.дор.)у08.18;д.10 25.01.18 д.у.1 06.02.18 рах.149 23.08.18 акт08 23.08.18;ПДВ-15754,81."
Адміністрація Інгульського району,05410582,262241.93,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-08-29,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.01.08.-15.08.18; рах.142-22.08.18,акт 19-22.08.18,дог.16-15.02.18;ПДВ 43706,99."
Адміністрація Заводського району,05410599,31091.35,"ТОВ ""Карс Клінінг""",37758876,2018-08-29,"4016030;2240;за вологе прибир.проїдж.част.доріг механ.спос-м у 08.18р;акт.№19/23.08.18,рах.№141/23.08.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-5181,89."
Адміністрація Корабельного району,05410607,143409.97,ТОВ КАРС КЛІНІНГ,37758876,2018-08-29,"4116030;2240;Опл.за посл.зприб.та підм.вул.(мех.вак.приб.дор.)у08.18;дог.10 25.01.18 д.у.1 06.02.18 рах.150 20.08.18 акт09 20.08.18;ПДВ-23901,66."
Адміністрація Центрального району,05410576,146681.94,"ТОВ""Карс Клінінг""",37758876,2018-08-29,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 08.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.147 акт16в.17.08.18р.;ПДВ-24446,99грн."
Адміністрація Заводського району,05410599,37155.3,"ТОВ ""Карс Клінінг""",37758876,2018-08-17,"4016030;2240;за вологе приб.проїж.част.доріг мех.спос. у 06.18р;акт.№14/10.08.18,рах.№116/10.08.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-6192,55."
Адміністрація Центрального району,05410576,883337.58,"ТОВ""Карс Клінінг""",37758876,2018-08-27,"4316030;2240;опл.за мех.приб.доріг у 08.18р.;зг.д.122в.21.05.18р.та рах.146, акт8в.20.08.18р.;ПДВ-147222,93."
Адміністрація Центрального району,05410576,31356.75,"ТОВ""Карс Клінінг""",37758876,2018-08-27,"4316030;2240;опл.за мех.вологе приб.доріг у 08.18р.;зг.д.122в.21.05.18р.та рах.144, акт7в.17.08.18р.;ПДВ-5226,13."
Адміністрація Центрального району,05410576,100572.19,"ТОВ""Карс Клінінг""",37758876,2018-08-27,"4316030;2240;опл.за мех.вологе приб.доріг у 08.18р.;зг.д.261в.07.08.18р.та рах.145, акт1в.20.08.18р.;ПДВ-16762,03."
Адміністрація Інгульського району,05410582,64365.5,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-08-23,"4216030;2240;мех. вол. приб. проїдж. част.дор.01.08.18-15.08.18; рах.143-17.08.18,акт 20-17.08.18,дог.16-15.02.18;ПДВ 10727,58."
Адміністрація Інгульського району,05410582,202685.65,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-08-23,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.19.07.-31.07.18; рах.139-17.08.18,акт 18-17.08.18,дог.16-15.02.18;ПДВ 33780,94."
Адміністрація Інгульського району,05410582,74606.92,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-09-07,"4216030;2240;мех. вол. приб. проїдж. част.дор.16.08.-31.08.18; рах.154-31.08.18,акт 21-31.08.18,дог.16-15.02.18;ПДВ 12434,49."
Адміністрація Заводського району,05410599,133264.22,"ТОВ ""Карс Клінінг""",37758876,2018-09-10,"4016030;2240;за вологе прибир.проїдж.част.доріг механ.спос-м у 05.18р;акт.№07/03.09.18,рах.№81/03.09.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-22210,70."
Адміністрація Заводського району,05410599,114547.57,"ТОВ ""Карс Клінінг""",37758876,2018-09-10,"4016030;2240;за очищ.механ.вак.сп.проїж.част.доріг від бр.см.п.з в.см. у 08.18;акт.№18/03.09.18,рах.№140/03.09.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-19091,26."
Адміністрація Інгульського району,05410582,99589.25,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-09-07,"4216030;2240;мех. вакум. прибирання. дорiг.; рах.157-04.09.18,акт 02-04.09.18,дог.90-15.05.18;ПДВ 16598,21."
Адміністрація Інгульського району,05410582,11642.64,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-09-07,"4216030;2240;мех. вол. приб. проїдж. част.дор; рах.156-04.09.18,акт 01-04.09.18,дог.90-15.05.18;ПДВ 1940,44."
Адміністрація Центрального району,05410576,1034028.3,"ТОВ""Карс Клінінг""",37758876,2018-09-12,"4316030;2240;опл.за мех.приб.доріг у 08.18р.;зг.д.122в.21.05.18р.та рах.152, акт9в.05.09.18р.;ПДВ-172338,05."
Адміністрація Інгульського району,05410582,275655.74,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-09-07,"4216030;2240;мех. вакум. приб.проїж.част..дор.16.08.-31.08.18; рах.155-31.08.18,акт 22-31.08.18,дог.16-15.02.18;ПДВ 45942,62."
Адміністрація Центрального району,05410576,161448.96,"ТОВ""Карс Клінінг""",37758876,2018-09-26,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 09.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.170,акт17в.18.09.18.;ПДВ-26908,16."
Адміністрація Центрального району,05410576,25093.08,"ТОВ""Карс Клінінг""",37758876,2018-09-27,"4316030;2240;опл.за мех.приб.доріг у 09.18р.;зг.д.122в.21.05.18р.та рах.164, акт12в.18.09.18р.;ПДВ-4182,18."
Адміністрація Центрального району,05410576,179668.55,"ТОВ""Карс Клінінг""",37758876,2018-09-27,"4316030;2240;опл.за мех.вологе приб.доріг у 09.18р.;зг.д.261в.07.08.18р.та рах.163, акт3в.18.09.18р.;ПДВ-29944,76."
Адміністрація Центрального району,05410576,5588.93,"ТОВ""Карс Клінінг""",37758876,2018-09-27,"4316030;2240;опл.за мех.приб.доріг у 08.18р.;зг.д.122в.21.05.18р.та рах.151, акт10в.05.09.18р.;ПДВ-931,49."
Адміністрація Центрального району,05410576,166144,"ТОВ""Карс Клінінг""",37758876,2018-09-27,"4316030;2240;опл.за мех.вологе приб.доріг у 08.18р.;зг.д.261в.07.08.18р.та рах.153, акт2в.05.09.18р.;ПДВ-27690,67."
Адміністрація Центрального району,05410576,154331.42,"ТОВ""Карс Клінінг""",37758876,2018-09-27,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 08.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.158 акт16в.11.09.18.;ПДВ-25721,90."
Адміністрація Інгульського району,05410582,60834.89,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-09-25,"4216030;2240;мех. вол. приб. проїдж. част.дор.01.09.-17.09.18; рах.167-19.09.18,акт 03-19.09.18,дог.90-15.05.18;ПДВ 10139,15."
Адміністрація Заводського району,05410599,35653.99,"ТОВ ""Карс Клінінг""",37758876,2018-09-14,"4016030;2240;за вологе прибир.проїдж.част.доріг механ.спос-м у 08.18р;акт.№21/07.09.18,рах.№160/07.09.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-5942,33."
Адміністрація Корабельного району,05410607,151488.89,ТОВ КАРС КЛІНІНГ,37758876,2018-09-25,"4116030;2240;Опл.за посл.з приб.та підміт.вул.(мех.вак.приб.дор.)у09.18;дог.10 25.01.18 д.у.1 06.02.18 рах.169 18.09.18 акт10 18.09.18;ПДВ-25248,15."
Адміністрація Інгульського району,05410582,154030.37,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-09-25,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.01.09.-17.09.18; рах.168-19.09.18,акт 04-19.09.18,дог.90-15.05.18;ПДВ 25671,73."
Адміністрація Центрального району,05410576,650967.38,"ТОВ""Карс Клінінг""",37758876,2018-10-08,"4316030;2240;опл.за мех.приб.доріг у 09.18р.;зг.д.122в.21.05.18р.та рах.162, акт11в.02.10.18р.;ПДВ-108494,56."
Адміністрація Інгульського району,05410582,48721.39,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-10-05,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.18.09.-30.09.18; рах.171-02.10.18,акт 5-02.10.18,дог.90-15.05.18;ПДВ 8120,23."
Адміністрація Заводського району,05410599,28952.61,"ТОВ ""Карс Клінінг""",37758876,2018-10-05,"4016030;2240;за вологе прибир.проїдж.част.доріг механ.спос-м у 09.18р;акт.№22/01.10.18,рах.№166/01.10.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-4825,44."
Адміністрація Заводського району,05410599,83381.34,"ТОВ ""Карс Клінінг""",37758876,2018-10-05,"4016030;2240;за очищ.механ.вак.сп.проїж.част.доріг від бр.см.п.з в.см. у 09.18р;акт.23/01.10.18,рах.№165/01.10.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-13896,89."
Адміністрація Центрального району,05410576,213271.69,"ТОВ""Карс Клінінг""",37758876,2018-10-12,"4316030;2240;опл.за мех.приб.доріг у 09.18р.;зг.д.122в.21.05.18р.та рах.176, акт13в.04.10.18р.;ПДВ-35545,28."
Адміністрація Центрального району,05410576,228883.2,"ТОВ""Карс Клінінг""",37758876,2018-10-12,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 09.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.178 акт18в.04.10.18р.;ПДВ-38147,20."
Адміністрація Центрального району,05410576,166292.93,"ТОВ""Карс Клінінг""",37758876,2018-10-12,"4316030;2240;опл.за мех.приб.доріг у 09.18р.;зг.д.261в.07.08.18р.та рах.177, акт4в.04.10.18р.;ПДВ-27715,49."
Адміністрація Центрального району,05410576,149728.9,"ТОВ""Карс Клінінг""",37758876,2018-10-12,"4316030;2240;опл.за мех.вологе приб.доріг у 09.18р.;зг.д.261в.07.08.18р.та рах.179, акт5в.04.10.18р.;ПДВ-24954,82."
Адміністрація Заводського району,05410599,51521.53,"ТОВ ""Карс Клінінг""",37758876,2018-10-05,"4016030;2240;за очищ.механ.вак.сп.проїж.част.доріг від бр.см.п.з в.см. у 08.18р;акт.20/01.10.18,рах.№159/01.10.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-8586,92."
Адміністрація Інгульського району,05410582,123692.58,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-10-11,"4216030;2240;мех. вол. приб. проїдж. част.дор.18.09.-30.09.18; рах.175-04.10.18,акт 06-04.10.18,дог.90-15.05.18;ПДВ 20615.43."
Адміністрація Інгульського району,05410582,38948.4,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-10-29,"4216030;2240;мех. вол. приб. проїдж. част.дор.17.10.-19.10.18; рах.188-23.10.18,акт 9-23.10.18,дог.90-15.05.18;ПДВ 6491,40."
Адміністрація Центрального району,05410576,290642.74,"ТОВ""Карс Клінінг""",37758876,2018-10-30,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 10.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.187 акт19в.23.10.18р.;ПДВ-48440,46грн."
Адміністрація Заводського району,05410599,85889.12,"ТОВ ""Карс Клінінг""",37758876,2018-10-25,"4016030;2240;за вологе прибир.проїдж.част.доріг механ.спос-м у 10.18р;акт.№26/18.10.18,рах.№181/18.10.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-14314,85."
Адміністрація Заводського району,05410599,27351.48,"ТОВ ""Карс Клінінг""",37758876,2018-10-25,"4016030;2240;за очищ.механ.вак.сп.проїж.част.доріг від бр.см.п.з в.см. у 09.18р;акт.№24/19.10.18,рах.174/19.10.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-4558,58."
Адміністрація Заводського району,05410599,25027.4,"ТОВ ""Карс Клінінг""",37758876,2018-10-25,"4016030;2240;за вологе прибир.проїдж.част.доріг механ.спос-м у 09.18р;акт.№25/18.10.18,рах.№173/18.10.18, дог.№1/03.01.18,д.у.№1/17.01.18;ПДВ-4171,23."
Адміністрація Інгульського району,05410582,35526.62,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-10-24,"4216030;2240;мех. вакуум. приб. проїдж. част.дор.01.10.-16.10.18; рах.184-18.10.18,акт 7-18.10.18,дог.90-15.05.18;ПДВ 5921,10."
Адміністрація Інгульського району,05410582,64456.67,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-10-24,"4216030;2240;мех. вол. приб. проїдж. част.дор.01.10.-16.10.18; рах.185-18.10.18,акт 8-18.10.18,дог.90-15.05.18;ПДВ 10742,78."
Адміністрація Корабельного району,05410607,170425.01,ТОВ КАРС КЛІНІНГ,37758876,2018-10-26,"4116030;2240;Опл.за посл.з приб.та підміт.вул.(Мех.вак.прибир.дор.)у10.18;дог.10 25.01.18 д.у.2 10.10.18 рах.186 19.10.18 акт11 19.10.18;ПДВ-28404,17."
Адміністрація Центрального району,05410576,8369.28,"ТОВ""Карс Клінінг""",37758876,2018-11-26,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 10.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.197 акт21в.16.11.18р.;ПДВ-1394,88."
Адміністрація Центрального району,05410576,363513.65,"ТОВ""Карс Клінінг""",37758876,2018-11-30,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 11.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.201 акт22в.26.11.18р.;ПДВ-60585,61."
Адміністрація Інгульського району,05410582,128800.8,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-11-30,"4216014;2240;видалення опалого листя мех.способ.; р.204-21.11.18, акт 02-21.11.18,  дог.241-12.09.18, Д/У 1-26.11.18;ПДВ 21466,80."
Адміністрація Інгульського району,05410582,56199.6,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-11-30,"4216014;2240;видалення опалого листя мех.способ.;р.205-21.11.18,акт 03-21.11.18, дог.241-12.09.18. Д/У 1 -26.11.18;ПДВ 9366,60."
Адміністрація Центрального району,05410576,80613.81,"ТОВ""Карс Клінінг""",37758876,2018-11-30,"4316030;2240;опл.за мех.приб.доріг у 11.18р.;зг.д.261в.07.08.18р.та рах.202, акт9в.26.11.18р.;ПДВ-13435,64."
Адміністрація Інгульського району,05410582,131574.6,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-11-26,"4216014;2240;видалення опалого листя; рах.192-20.11.18, акт 01-20.11.18, дог.241 вiд 12.09.2018;ПДВ 21929,10."
Адміністрація Інгульського району,05410582,252831.74,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-11-27,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.01.11.-14.11.18; рах.203-20.11.18,акт 11-20.11.18,дог.90-15.05.18;ПДВ 42138,62."
Адміністрація Корабельного району,05410607,170425.01,ТОВ КАРС КЛІНІНГ,37758876,2018-11-27,"4116030;2240;Опл.за посл.з приб.та підм.вул.(мех.вак.приб.дор.)у11.18;дог.10 25.01.18 д.у.2 10.10.18 рах.198 20.11.18 акт12 20.11.18;ПДВ-28404,17."
Адміністрація Заводського району,05410599,181590,"ТОВ ""Карс Клінінг""",37758876,2018-11-29,"4016030;2240;за очищ.механ.вак.сп.проїж.част.доріг від бр.см.п.з в.см. у11.18;акт.№01/21.11.18,рах.199/21.11.18, дог.№234/06.11.18,д.у.3/20.11.18;ПДВ-30265,00."
Адміністрація Центрального району,05410576,68353.88,"ТОВ""Карс Клінінг""",37758876,2018-11-15,"4316030;2240;опл.за мех.вологе приб.доріг у 10.18р.;зг.д.261в.07.08.18р.та рах.182, акт6в.08.11.18р.;ПДВ-11392,31."
Адміністрація Центрального району,05410576,390030.1,"ТОВ""Карс Клінінг""",37758876,2018-11-15,"4316030;2240;опл.за мех.приб.доріг у 10.18р.;зг.д.261в.07.08.18р.та рах.183, акт7в.08.11.18р.;ПДВ-65005,02."
Адміністрація Центрального району,05410576,408479.88,"ТОВ""Карс Клінінг""",37758876,2018-11-15,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 10.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та р.191 акт20в.07.11.18р.;ПДВ-68079,98."
Адміністрація Центрального району,05410576,114501.6,"ТОВ""Карс Клінінг""",37758876,2018-11-15,"4316030;2240;опл.за мех.приб.доріг у 10.18р.;зг.д.261в.07.08.18р.та рах.194, акт8в.08.11.18р.;ПДВ-19083,60."
Адміністрація Інгульського району,05410582,60702.34,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-11-16,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.17.10.-31.10.18; рах.193-12.11.18,акт 10-12.11.18,дог.90-15.05.18;ПДВ 10117,06."
Адміністрація Центрального району,05410576,83952.96,"ТОВ""Карс Клінінг""",37758876,2018-12-10,"4316014;2240;опл.за лікв.несанк.звалищ ручн.і мех.спос.за 11.18р;згД.2в.10.01.18р.д.у.1в.10.01.18 та рах.206,акт23в.03.12.18р.;ПДВ-13992,16."
Адміністрація Інгульського району,05410582,901115.71,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-12-13,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.19.11.-30.11.18; рах.211-07.12.18,акт 01-07.12.18,дог.327-19.11.18;ПДВ 150185,95."
Адміністрація Інгульського району,05410582,102268.8,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-12-12,"4216014;2240;видалення опалого листя мех.способ.;р.213-05.12.18,акт 04-05.12.18, дог.241-12.09.18. Д/У 1 -26.11.18;ПДВ 17044,80."
Адміністрація Інгульського району,05410582,28486.8,"ТОВ ""КАРС КЛIНIНГ""",37758876,2018-12-19,"4216030;2240;мех. вакуумн. приб. проїдж. част.дор.11.18; рах.221-13.12.18,акт 02-13.12.18,дог.327-19.11.18;ПДВ 4747,80."
Адміністрація Корабельного району,05410607,61129.26,ТОВ КАРС КЛІНІНГ,37758876,2018-12-17,"4116030;2240;Опл.за посл.з приб.та підм.вул.(мех.вак.приб.дор.)у12.18;д.10 25.01.18 д.у.2 10.10.18 рах.208 11.12.18 акт13 11.12.18;ПДВ-10188,21."
