payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
САД у Миколаївській обл.,25878206,50000,"ПП ""Парк Нових Технологiй""",32376542,2021-12-22,"3111020;3210;Роз.проектн.док.на рек.а/д.заг.кор. держ.знач.;а№1,р.№09/12/02в20.12.21,д№60-Бв14.09.21, д/у1в.06.12.21р.; Вт.чПДВ8333,33."
САД у Миколаївській обл.,25878206,50000,"ПП ""Парк Нових Технологiй""",32376542,2021-12-22,"3111020;3210;Роз.проектн.док.на рек.а/д.заг.кор. держ.знач.;а№1,р.№09/12/04в20.12.21,д№61-Бв14.09.21, д/у2в.06.12.21р.; Вт.чПДВ8333,33."
САД у Миколаївській обл.,25878206,48320,"ПП ""Парк Нових Технологiй""",32376542,2021-12-22,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№2в20.12.21,р№16/12/01в20.12.21,д№129-Бв20.10.20,д/у№1в.10.12.21; Вт.ч.ПДВ8053,33."
САД у Миколаївській обл.,25878206,58320,"ПП ""Парк Нових Технологiй""",32376542,2021-12-23,"3111020;2281;Авт.наг.по ооб'єкту пот.сер.рем.а/д.заг.кор.дер.зн.; а№2в20.12.21,р№16/12/02в20.12.21,д№130-Бв20.10.20,д/у№1в.06.12.21; Вт.ч.ПДВ9720,00."
САД у Миколаївській обл.,25878206,1331380.22,"ПП ""Парк Нових Технологiй""",32376542,2021-12-23,"3111020;3210;Роз.проектн.док.на рек.а/д.заг.кор. держ.знач.;а№1,р.№09/12/06в20.12.21,д№52-Бв02.09.21, д/у1в.06.12.21р.; Вт.чПДВ221896,70."
САД у Миколаївській обл.,25878206,200000,"ПП""ПаркНовихТехнологiй""",32376542,2021-12-29,"3111020;3210;Роз.пр.докум. на кап.рем.авт.дор.заг.кор.держ.знач.;а№1,р№09/12/08в20.12.21,д№81-Бв20.10.21,д/у№1в.20.10.21р.;Вт.чПДВ33333,33."
САД у Миколаївській обл.,25878206,209430.6,"ПП ""Парк Нових Технологiй""",32376542,2021-12-29,"3111020;3210;Розр.пр.док.на кап.рем. а/д.заг.кор.дер.зн.;а.№1в23.12.21, рах№09/12/01в.23.12.21,д№74-Бв.01.10.21,д/у№1в.21.12.21; В т.ч. ПДВ34905,10."
САД у Миколаївській обл.,25878206,2079952.74,"ПП ""Парк Нових Технологiй""",32376542,2021-12-29,"3111020;3210;Розр.пр.док.на рек.а/д.заг.кор.дер.зн.;а.№2в20.12.21, рах№09/12/05в.20.12.21,д№61-Бв.14.09.21,д/у№3в.21.12.21; В т.ч.ПДВ346658,79."
САД у Миколаївській обл.,25878206,1168992.52,"ПП ""Парк Нових Технологiй""",32376542,2021-12-29,"3111020;3210;Розр.пр.док.на рек.а/д.заг.кор.дер.зн.;а.№3в20.12.21, рах№09/12/07в.20.12.21,д№52-Бв.02.09.21,д/у№2в.21.12.21; В т.ч.ПДВ194832,09."
САД у Миколаївській обл.,25878206,199127.06,"ПП ""Парк Нових Технологiй""",32376542,2021-12-29,"3111020;2281;Розр.пр.док.на пот.сер.рем.а/д.заг.кор.дер.зн.; а№1, рах№14/12/02в22.12.21,д№117-Бв20.12.21; Вт.ч.ПДВ33187,84."
САД у Миколаївській обл.,25878206,2079952.74,"ПП ""Парк Нових Технологiй""",32376542,2021-12-29,"3111020;3210;Розр.пр.док.на рек.а/д.заг.кор.дер.зн.;а.№2в20.12.21, рах№09/12/03в.20.12.21,д№60-Бв.14.09.21,д/у№2в.21.12.21; В т.ч.ПДВ346658,79."
САД у Миколаївській обл.,25878206,69707.8,"ПП""ПаркНовихТехнологiй""",32376542,2021-12-30,"3111020;3210;Розр.пр.док.на буд.надз.пiшох.перех. на а/д.заг.кор.держ.зн.; а.№1вiд 28.12.2021р,рах№22/12/01 вiд 28.12.21р,д.№121-Бв23.12.2021р; Втч ПДВ11617,97."
САД у Миколаївській обл.,25878206,707336.43,"ПП ""Парк Нових Технологiй""",32376542,2021-12-30,"3111020;2281;Розр.проек.док.на пот.сер.рем.а/д.заг.кор.дер.зн.;а№4в. 24.12.21р.,р.№24/12/01в.24.12.21р.,дог.№144-Бв.18.11.20,д/у7 в.21.12.21; Вт.ч.ПДВ117722,73."
САД у Миколаївській обл.,25878206,50000,"ПП ""Парк Нових Технологiй""",32376542,2021-12-30,"3111020;3210;Розр.проек.док на кап.рем.трансп.розв.в одн.рiв.на а/д.заг.кор.дер.зн.;а.№1в20.12.21, рах№16/12/03в.20.12.21,д№110-Бв.15.12.21; В т.ч. ПДВ8333,33."
САД у Миколаївській обл.,25878206,110648.91,"ПП ""Парк Нових Технологiй""",32376542,2021-12-30,"3111020;3210;Кориг.проек.док на буд.мос.ч/з р.Бакшала на а/д.заг.кор.дер.зн.;а.№1в20.12.21, рах№09/12/09в.20.12.21,д№82-Бв.20.10.21; В т.ч. ПДВ18441,48."
САД у Миколаївській обл.,25878206,93443.95,"ПП ""Парк Нових Технологiй""",32376542,2021-12-30,"3111020;3210;Розр.пр.док.на буд.трансп.розв.у рiзн.рiвн. на а/д.заг.кор.держ.зн.;а.№1,р№16/12/02 в.28.12.21,д.№111-Бв20.12.2021,д/у№1в28.12.21;Вт.ч.ПДВ15573,99."
