payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
Департамент ЖКГ,03365707,754.21,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з поточ.рем.ліфта в житл.буд.по  пр.Миру,46 (п.1) в м.Миколаєві;згід.звед.кошт.розр.за 05.2021; БезПДВ."
Департамент ЖКГ,03365707,175,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.пот.рем.вуз.та обл.ліф. в ж/б по вул.Лазурна,42А (п.3) у м.Мик.;згід.звед.кошт.розр.за 06.2021; БезПДВ."
Департамент ЖКГ,03365707,1003.86,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.пандусу жб.по в.Айвазовського, 11В п.2 в м.Мик;згід.звед.кошт.розр.за 06.2021;БезПДВ."
Департамент ЖКГ,03365707,752,Департамент ЖКГ,03365707,2021-07-12,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.вузл.та обл.ліфт.у ж/б по в.Озерна,3А (п.1) в м.Мик.;згідно звед.кошт.розр.за 06.2021р.;Без ПДВ."
Департамент ЖКГ,03365707,6416.74,Департамент ЖКГ,03365707,2021-07-12,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем. ж/б по в.Г.Гонгадзе, 30 (Пар.Ком.,30) в м.Мик.Кор.;згідно звед.кошт.розр.за 07.2021р.;Без ПДВ."
Департамент ЖКГ,03365707,1283,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.сис.воовід. жб.за адр.: пр.Централ.,21, м.Мик;згід.звед.кошт.розр.за 06.2021;БезПДВ."
Департамент ЖКГ,03365707,911,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з поточ.рем.ліфтів в житл.буд.по  в.Лазурна, 52 (п.2,п.3) в м.Миколаєві;згід.звед.кошт.розр.за 06.2021; БезПДВ."
Департамент ЖКГ,03365707,124.48,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з поточ.рем.ліфта в житл.буд.по  в.Ген.Свиридова,7 (п.4,п.5) в м.Миколаєві;згід.звед.кошт.розр.за 06.2021; БезПДВ."
Департамент ЖКГ,03365707,355,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за пос.з пот.рем.сис.водовід. ж.б.за адр.: в.Заводська, 15/2 в м.Миколаїв;згід.звед.кошт.розр.за 06.2021; БезПДВ."
Департамент ЖКГ,03365707,1130.82,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.пандусу жб.по в.Колодязна,4 п.2 в м.Мик;згід.звед.кошт.розр.за 06.2021;БезПДВ."
Департамент ЖКГ,03365707,907,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з поточ.рем.ліфта в житл.буд.по  в.Лазурна,6 (п.2) в м.Миколаєві;згід.звед.кошт.розр.за 06.2021; БезПДВ."
Департамент ЖКГ,03365707,3405.79,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем. жб.за адр.: в.Озерна, 12 в м.Мик;згід.звед.кошт.розр.за 06.2021;БезПДВ."
Департамент ЖКГ,03365707,960.84,Департамент ЖКГ,03365707,2021-07-12,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.пандусу жб.по в.Океанівська,54 п.4 в м.Мик;згід.звед.кошт.розр.за 06.2021;БезПДВ."
Заводський ВДВС у м.Миколаєві ПМУМЮ,34993162,7143.87,Департамент житлово-комунального госпо,03365707,2021-07-07,"№ 487/xxxx/19; 15.04.xxxx; Галкін ІЮ; №xxxx; Кошти за ВД, стягнуті на користь стягувача"
Департамент ЖКГ,03365707,3405.5,Департамент ЖКГ,03365707,2021-07-29,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем. жб.по в.Глинки,6-А в м.Мик;згід.звед.кошт.розр.за 06.2021;БезПДВ."
Департамент ЖКГ,03365707,3707,Департамент ЖКГ,03365707,2021-07-29,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.сх.кл.із зам.вік. у жб.по пр.Кораблів,10Б у п.1-7 в м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,3575,Департамент ЖКГ,03365707,2021-07-29,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.сх.кл.із зам.вік. у жб.по пр.Кораблів,10А у п.1-7 в м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,746,Департамент ЖКГ,03365707,2021-07-29,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.вузл.та обл.ліфт.у ж/б по в.Лазурна,24Б (п.1) в м.Мик.;згідно звед.кошт.розр.за 07.2021р.;Без ПДВ."
Департамент ЖКГ,03365707,7129.81,Департамент ЖКГ,03365707,2021-07-22,"1216011;3131;відр.на утр.від.техн.за пос.з кап.рем.ел.мер.ж.б.пр.Центральний,140 в м.Мик.;згідно звед.кошт.розр.за 06.21;Без ПДВ."
Департамент ЖКГ,03365707,3215.05,Департамент ЖКГ,03365707,2021-07-22,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Озерна, 15Б в м.Мик.;згідно звед.кошт.розрах.за 06.21р.;Без ПДВ."
Департамент ЖКГ,03365707,3925.85,Департамент ЖКГ,03365707,2021-07-22,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Озерна, 15В в м.Мик.;згідно звед.кошт.розрах.за 06.21р.;Без ПДВ."
Департамент ЖКГ,03365707,854,Департамент ЖКГ,03365707,2021-07-16,"1216011;2240;відр.на утр.від тех.нагл.за посл.пот.рем.вхід.гр.1го під.ж/б по вул.О.Ольжича,1-А у м.Мик.;згід.звед.кошт.розр.за 07.2021; БезПДВ."
Департамент ЖКГ,03365707,854,Департамент ЖКГ,03365707,2021-07-16,"1216011;2240;відр.на утр.від тех.нагл.за посл.пот.рем.вхід.гр.2го під.ж/б по вул.О.Ольжича,1-Б у м.Мик.;згід.звед.кошт.розр.за 07.2021; БезПДВ."
Департамент ЖКГ,03365707,716.55,Департамент ЖКГ,03365707,2021-07-16,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот. рем.прибуд.тер. жб. за адр.: м.Мик.,в.Свиридова,7/1 ;згід.звед.кошт.розр.за 06.2021;БезПДВ."
Департамент ЖКГ,03365707,716,Департамент ЖКГ,03365707,2021-07-13,"1216011;2240;відр.на утр.від тех.нагл.за посл.пот.рем.вуз.та обл.ліф. в ж/б по вул.8 Березня,14А (п.3) у м.Мик.;згід.звед.кошт.розр.за 07.2021; БезПДВ."
Департамент ЖКГ,03365707,716,Департамент ЖКГ,03365707,2021-07-13,"1216011;2240;відр.на утр.від тех.нагл.за посл.пот.рем.вуз.та обл.ліф. в ж/б по вул.Озерна,29 (п.1) у м.Мик.;згід.звед.кошт.розр.за 06.2021; БезПДВ."
Департамент ЖКГ,03365707,261.21,Департамент ЖКГ,03365707,2021-07-13,"1216011;2240;відр.на утр.від тех.нагл.за посл.пот.рем.вуз.та обл.ліф. в ж/б по вул.В.Морська,2 у м.Мик.;згід.звед.кошт.розр.за 07.2021; БезПДВ."
Департамент ЖКГ,03365707,149.17,Департамент ЖКГ,03365707,2021-07-13,"1216011;2240;відр.на утр.від тех.нагл.за посл.пот.рем.вуз.та обл.ліф. в ж/б по вул.Колодязна, 11 (п.1) у м.Мик.;згід.звед.кошт.розр.за 07.2021; БезПДВ."
Департамент ЖКГ,03365707,865.82,Департамент ЖКГ,03365707,2021-07-13,1216030;2240;відрахув.на утрим.від.технагл.за вик.пос.поточ.рем.об.благ.розташ.на терит.Флотського бульвару в м.Микол.;згід.звед.кошт.розрах.за 07.2021;Без ПДВ.
Департамент ЖКГ,03365707,716,Департамент ЖКГ,03365707,2021-07-13,"1216011;2240;відр.на утр.від тех.нагл.за посл.пот.рем.вуз.та обл.ліф. в ж/б по вул.В.Морська, 6А у м.Мик.;згід.звед.кошт.розр.за 06.2021; БезПДВ."
Департамент ЖКГ,03365707,716,Департамент ЖКГ,03365707,2021-07-13,"1216011;2240;відр.на утр.від тех.нагл.за посл.пот.рем.вуз.та обл.ліф. в ж/б по вул.Озерна,35 (п.3) у м.Мик.;згід.звед.кошт.розр.за 06.2021; БезПДВ."
Департамент ЖКГ,03365707,19057.44,Департамент ЖКГ,03365707,2021-07-21,1217461;2240;відр.на утр.від.техн.за вик.посл.з пот.рем.дороги по вул.Потьомк.від вул.Лягіна до вул.Громадянська в м.Мик.;згід.звед. кошт.розр.за 06.21;БезПДВ.
Департамент ЖКГ,03365707,13073.82,Департамент ЖКГ,03365707,2021-07-21,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покр.багатопов.ж/б по пр.Кораблів, 12А в м.Мик.;згідно звед.кошт.розр.за 07.2021р.;Без ПДВ."
Департамент ЖКГ,03365707,884.75,Департамент ЖКГ,03365707,2021-07-30,1216020;2240;відрах.на утр.від.тех.за вик.посл.поточ.рем.мереж зовн.осв.по вул.Садова ріг пр.Центр. в м.Мик.;згід.звед.кошт.розрах.за 07.2021;Без ПДВ.
Департамент ЖКГ,03365707,618.71,Департамент ЖКГ,03365707,2021-07-30,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.сис.воовід. жб.по в.Оберегова, 6 у м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,910,Департамент ЖКГ,03365707,2021-07-30,"1216011;2240;відрахув.на утрим.від.технагл.за пос.з пот.рем.ліфт. в ж/б по в. Лазурна, 52А (п.2,п.4) у м.Мик.;згід.звед.кошт.розрах.за 07.2021;Без ПДВ."
Департамент ЖКГ,03365707,779.4,Департамент ЖКГ,03365707,2021-07-30,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот. рем.прибуд.тер. жб.по в.Адм.Макарова,5 м.Мик.,;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,616.04,Департамент ЖКГ,03365707,2021-07-30,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот. рем.покр. в жб.по в.Шосейна,83 м.Мик.,;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,573,Департамент ЖКГ,03365707,2021-07-30,"1216011;2240;відрахув.на утрим.від.технагл.за пос.з пот.рем.ліфт. в ж/б по в. Лазурна,30 (п.3) у м.Мик.;згід.звед.кошт.розрах.за 07.2021;Без ПДВ."
Департамент ЖКГ,03365707,10880.19,Департамент ЖКГ,03365707,2021-07-30,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покр..ж/б по в.Арх.Старова, 6А в м.Мик.;згідно звед.кошт.розр.за 07.2021р.;Без ПДВ."
Департамент ЖКГ,03365707,862.82,Департамент ЖКГ,03365707,2021-07-21,1216030;2240;відр.на утр.від.технагл.за вик.пос.пот.рем.об.благ.розт.на бульвар.част.пр.Центр.на перех.з вул.6 Слобід.в м.Мик.;зг.зв.кошт.роз.за 07.2021;БезПДВ.
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,2920.62,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-07-21,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 26.05.xxxx р. зг. ЄР 89 ,ЗР 89  ;без ПДВ."
Департамент ЖКГ,03365707,40972.19,Департамент ЖКГ,03365707,2021-08-31,"1217310;3142;відр.на утр.від.технагл.за в.р.з Рек.ск.""Мик""-т.р.пр.,роз.в.Косм.б.ЗОШ20,б.68а,70по в.Мик.у Ін.(Л)р.м.М.Кор.;згідно зв.кошт.розр.за08.21;БезПДВ."
Департамент ЖКГ,03365707,4809.14,Департамент ЖКГ,03365707,2021-08-31,"1216011;3131;відр.на утр.від.техн.за пос.з кап.рем.вуз.та обл.ліфт. у ж./б. по вул.Електронна,70 (п.1,п2) в м.Мик.;згідно звед.кошт.розр.за 07.21р.;Без ПДВ."
Департамент ЖКГ,03365707,1027.53,Департамент ЖКГ,03365707,2021-08-31,"1216011;3131;відр.на утр.від.техн.за пос.з кап.рем.покр.багатопов. ж./б. по вул.Наваринська,15 в м.Мик.;згідно звед.кошт.розр.за 08.21р.;Без ПДВ."
Департамент ЖКГ,03365707,13098.47,Департамент ЖКГ,03365707,2021-08-31,"1216011;3132;відр.на утрим.від.технаг.за посл.з кап.рем.сп.-ігр.майд.по в.Херс.ш.між ж.б.30,32,38 в Інгул.р. м.Мик.;згідно звед.кошт.розрах.за 08.21р.;Без ПДВ."
Департамент ЖКГ,03365707,2930.61,Департамент ЖКГ,03365707,2021-08-31,"1216011;3131;відр.на утр.від.техн.за пос.з кап.рем.покр. ж./б. по вул.Будівельників,22 в м.Мик.;згідно звед.кошт.розр.за 07.21р.;Без ПДВ."
Департамент ЖКГ,03365707,2252.54,Департамент ЖКГ,03365707,2021-08-28,1216030;2240;відр.на утрим.від.технагл.за вик.пос.поточ.рем.тротуару по в.Фалеєв.від пр.Центр.до в.Ад.Макар.(неп.бік) в м.Мик.;зг.зв.кошт.роз.за 08.2021;БезПДВ.
Департамент ЖКГ,03365707,4252,Департамент ЖКГ,03365707,2021-08-28,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покр.багатоповерх.ж/б по вул.Металургів,72 в м.Мик.;згідно звед.кошт.розр.за 08.21р.;Без ПДВ."
Департамент ЖКГ,03365707,35268.15,Департамент ЖКГ,03365707,2021-08-30,"1217310;3122;відр.на утр.від.технаг.за вик.роб.:Н.буд.трол.лінії по пр.Богоявл.від міськ.автовокз.до в.Гагар.в м.М.Кор."";згідно зв.кошт.розр.за 08.21р.;БезПДВ."
Департамент ЖКГ,03365707,705.98,Департамент ЖКГ,03365707,2021-08-25,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.покр.жб.за адр.: в.Потьомкінська,155, 2 під. в м.Мик;згід.звед.кошт.розр.за 08.2021;БезПДВ."
Департамент ЖКГ,03365707,4666,Департамент ЖКГ,03365707,2021-08-25,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.вуз.та обл.ліфт.у ж/б по в.Крилова,50А(п.1,п2,п.3) в м.Мик.;згідно звед.кошт.розр.за 07.21р.;Без ПДВ."
Департамент ЖКГ,03365707,6003,Департамент ЖКГ,03365707,2021-08-25,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.вуз.та обл.ліфт.у ж/б по в.Крилова,50(п.1,п2,п.3,п.4) в м.Мик.;згідно звед.кошт.розр.за 07.21р.;Без ПДВ."
Департамент ЖКГ,03365707,1513.09,Департамент ЖКГ,03365707,2021-08-09,"1216011;2240;відр.на утр.від. тех.нагл.за посл.з пот.рем.жб.по в.Спаська,46 у м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,3497,Департамент ЖКГ,03365707,2021-08-09,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.приб.тер.жб.за адр.: в.Буз.Бульвар,11, м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,751.12,Департамент ЖКГ,03365707,2021-08-09,"1216011;2240;відр.на утр.від. тех.нагл.за посл.з пот.рем. жб.по пров.Радіо, 4/6 у м.Мик;згід.звед.кошт.розр.за 06.2021;БезПДВ."
Департамент ЖКГ,03365707,610.18,Департамент ЖКГ,03365707,2021-08-20,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Чкалова від в.Інжен.до в.Громад.в м.Мик.;згідно акту№1в13.08.21за08.21;БезПДВ.
Департамент ЖКГ,03365707,658.24,Департамент ЖКГ,03365707,2021-08-20,"1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Крилова вздовж буд.№2,№4,№6,№8 в м.Мик.;згідно акту№1в13.08.21за08.21;БезПДВ."
Департамент ЖКГ,03365707,624.46,Департамент ЖКГ,03365707,2021-08-20,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Леваневців від буд№8 до в.Ген.Карп.в м.Мик.;згідно акту№1в13.08.21за08.21;БезПДВ.
Департамент ЖКГ,03365707,633.64,Департамент ЖКГ,03365707,2021-08-20,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.пос.пот.рем.мер.зовн.осв.по в.Ген.Карп. від буд.№1.до в.Курортна.в м.Мик.;згідно акту№1в13.08.21за08.21;БезПДВ.
Департамент ЖКГ,03365707,782,Департамент ЖКГ,03365707,2021-08-20,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.сис.водовід.жб.по вул.Нікольська,17  м.Мик.; згід.звед.кошт. розр.за 08.2021;БезПДВ."
Департамент ЖКГ,03365707,3116.69,Департамент ЖКГ,03365707,2021-08-20,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Озерна, 15Б в м.Мик.;згідно звед.кошт.розрах.за 08.21р.;Без ПДВ."
Департамент ЖКГ,03365707,1828.46,Департамент ЖКГ,03365707,2021-08-20,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Озерна, 15В в м.Мик.;згідно звед.кошт.розрах.за 08.21р.;Без ПДВ."
Центральний ВДВС у м.Миколаєві ПМУМ,35065742,19452.16,ДЕПАРТАМЕНТ ЖИТЛОВО-КОМУНАЛЬНОГО ГОСПО,03365707,2021-08-28,"; ;Борг з ТОВ ""Південна-Ліфтова- Компанія"" зг. в/д 915/4/20 від 11.08.xxxx р. ; №xxxx; Кошти за ВД, стягнуті на користь стягувача"
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,2197.92,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-08-28,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 05.07.xxxx р. зг. ЄР 125 ,ЗР 125  ;без ПДВ."
Департамент ЖКГ,03365707,654,Департамент ЖКГ,03365707,2021-08-17,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.пандусу жб.по в.Океанівська, 50 п.3 в м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,859,Департамент ЖКГ,03365707,2021-08-17,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.пандусу жб.по в.3-я Слобідська, 51-б п.2 в м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,536,Департамент ЖКГ,03365707,2021-08-17,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.пандусу жб.по пр.Миру, 27-В п.1 в м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,172.68,Департамент ЖКГ,03365707,2021-08-13,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем. жб.по в.Глинки,6-А в м.Мик;згід.звед.кошт.розр.за 06.2021;БезПДВ."
Департамент ЖКГ,03365707,2843.61,Департамент ЖКГ,03365707,2021-08-13,"1216011;2240;відр.на утр.від тех.нагл.за посл.з пот.рем.сх.кл.із зам.вік.та дверей у жб.по в.12-та Поздовжня,42б в м.Мик;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,4727.75,Департамент ЖКГ,03365707,2021-09-06,"1216011;3131;відр.на утр.від технагл.за пос.з кап.післяекс.рем.вуз.та обл.ліфт.в ж/б по в.Шосейна,46(п1,п2,п3) в м.М.;згідно звед.кошт.розр.за 08.2021р;Без ПДВ."
Департамент ЖКГ,03365707,3314,Департамент ЖКГ,03365707,2021-09-28,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покр.багатоповерх. ж/б по вул.Металургів,72 в м.Мик.;згідно звед.кошт.розр.за 09.21р.;Без ПДВ."
Департамент ЖКГ,03365707,2651.83,Департамент ЖКГ,03365707,2021-09-24,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Озерна, 15Б в м.Мик.;згідно звед.кошт.розрах.за 08.21р.;Без ПДВ."
Департамент ЖКГ,03365707,629.63,Департамент ЖКГ,03365707,2021-09-09,1216020;2240;відрахув.на утр.від.тех.нагл.за вик.посл.поточ.рем.мереж зовн.освітл.по вул.Погранична в м.Микол.;згідно акту№59 від 01.09.2021 за 07.2021;Без ПДВ.
Департамент ЖКГ,03365707,284.79,Департамент ЖКГ,03365707,2021-09-09,1216011;2240;відр.на утр.від. тех.нагл.за посл.поточ.рем.прибуд.терит.ж/б №80 по вул.Погранична у Завод.рай.м.Мик.;згід.звед.кошт.розр.за 08.2021;БезПДВ.
Департамент ЖКГ,03365707,3039.46,Департамент ЖКГ,03365707,2021-09-09,"1216011;2240;відрах.на утрим.від.тех.нагл.за посл.поточ.рем.ж/б за адрес.вул.Набережна,5/11 в м.Микол. ;згід.звед.кошт.розр.за 09.2021;БезПДВ."
Департамент ЖКГ,03365707,283.57,Департамент ЖКГ,03365707,2021-09-09,1216011;2240;відр.на утр.від. тех.нагл.за посл.поточ.рем.прибуд.терит.ж/б №69 по вул.Погранична у Завод.рай.м.Мик.;згід.звед.кошт.розр.за 08.2021;БезПДВ.
Департамент ЖКГ,03365707,1991.73,Департамент ЖКГ,03365707,2021-09-09,"1216011;2240;відрах.на утрим.від.тех.нагл.за посл.поточ.рем.ж/б за адрес.вул.Адміральська,18 в м.Микол. ;згід.звед.кошт.розр.за 09.2021;БезПДВ."
Департамент ЖКГ,03365707,287.84,Департамент ЖКГ,03365707,2021-09-09,1216011;2240;відр.на утр.від. тех.нагл.за посл.поточ.рем.прибуд.терит.ж/б №131-А по вул.Погранична у Завод.рай.м.Мик.;згід.звед.кошт.розр.за 08.2021;БезПДВ.
Департамент ЖКГ,03365707,870.89,Департамент ЖКГ,03365707,2021-09-09,"1216030;2240;відр.на утр.від.технагл.за вик.пос.пот.рем.об.благ.розт.біля мон.""Стела пам'яті"" по вул.Адміральській,22 в м.Мик.;зг.зв.кошт.роз.за 09.2021;БезПДВ."
Департамент ЖКГ,03365707,4727.75,Департамент ЖКГ,03365707,2021-09-06,"1216011;3131;відр.на утр.від технагл.за пос.з кап.післяекс.рем.вуз.та обл.ліфт.в ж/б по в.Шосейна,46(п1,п2,п3) в м.М.;згідно звед.кошт.розр.за 08.2021р;Без ПДВ."
Департамент ЖКГ,03365707,3272.16,Департамент ЖКГ,03365707,2021-09-13,"1217310;3122;відр.на утр.від.технаг.за вик.роб.:Н.буд.трол.лінії по пр.Богоявл.від міськ.автовокз.до в.Гагар.в м.М.Кор."";згідно зв.кошт.розр.за 08.21р.;БезПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,789.52,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-09-24,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 03.08.xxxx р. зг. ЄР 85 ,ЗР 85  ;без ПДВ."
Департамент ЖКГ,03365707,2466,Департамент ЖКГ,03365707,2021-09-08,"1217461;3132;відр.на утрим.від.технаг.за вик.роб.по об.""Кап.рем.вул-дор.мер.по в.Новозав.від в.Херс.ш до в.Китоб. в м.М"";згід.звед.кош.роз.за 08.2021;Без ПДВ."
Департамент ЖКГ,03365707,771.5,Департамент ЖКГ,03365707,2021-09-08,"1216011;2240;відр.на утр.від. тех.нагл.за посл.з пот.рем.вх.гр.жб.за адр.:М.Мик.,в.Айвазовського,3 п.1;згід.звед.кошт.розр.за 07.2021;БезПДВ."
Департамент ЖКГ,03365707,4467.2,Департамент ЖКГ,03365707,2021-09-21,"1216011;3131;відр.на утрим.від.технаг.за посл.з кап.рем.покрівлі ж/б по в.Озерна, 15В в м.Мик.;згідно звед.кошт.розрах.за 08.21р.;Без ПДВ."
Департамент ЖКГ,03365707,16714.77,Департамент ЖКГ,03365707,2021-09-27,1217461;2240;відр.на утр.від.техн.за вик.посл.з пот.рем.дороги по вул.Потьомк.від вул.Лягіна до вул.Громадянська в м.Мик.;згід.звед. кошт.розр.за 09.21;БезПДВ.
Департамент ЖКГ,03365707,9136,Департамент ЖКГ,03365707,2021-09-27,1216030;3132;відр.на утр.від.технагл.за пос.з кап.рем.трот.по в.Ген.Карпенка від пр.Центр.до буд.№32 в м.М.;згідн.звед.кошт.розр.за09.2021р.;Без ПДВ.
Департамент ЖКГ,03365707,10328.75,Департамент ЖКГ,03365707,2021-09-10,1216030;2240;відр.на утр.від.технагл.за вик.пос.пот.рем.об.благ.роз.на бул.част.пр.Центр.в м.Мик.(діл.між в.М.Мор.та в.Інжен.);зг.зв.кошт.роз.за 09.2021;БезПДВ.
Департамент ЖКГ,03365707,1257,Департамент ЖКГ,03365707,2021-09-15,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покрівлі багатоквартир.ж/б по вул.Млинна,31в м.Мик.;згідно звед.кошт.розр.за 08.2021;Без ПДВ."
Департамент ЖКГ,03365707,9560,Департамент ЖКГ,03365707,2021-09-15,"1216011;3131;відр.на утр.від.технагл.за пос.з кап.рем.покрівлі багатоквартир.ж/б по вул.Млинна,31в м.Мик.;згідно звед.кошт.розр.за 08.2021;Без ПДВ."
Департамент ЖКГ,03365707,41225.15,Департамент ЖКГ,03365707,2021-09-15,1217461;2240;відр.на утр.від.техн.за вик.посл.з пот.рем.дороги по вул.Потьомк.від вул.Лягіна до вул.Громадянська в м.Мик.;згід.звед. кошт.розр.за 08.21;БезПДВ.
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,3392.62,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-09-23,";;Допомога по ТВП КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 29.07.xxxx р. зг. ЄР 61 ,ЗР 61  ;без ПДВ."
ММВУВД ФССУ В МИКОЛАЇВСЬКІЙ ОБЛАСТІ,41416805,43880.51,ДЕПАРТАМЕНТ ЖКГ,03365707,2021-09-23,";;Допомога по вагітності та пологах КЕКВ xxxx; згідно заяви-розрахунка  №xxxx 28.07.xxxx р. зг. ЄР 31 ,ЗР 31  ;без ПДВ."
Департамент ЖКГ,03365707,79.27,Департамент ЖКГ,03365707,2021-09-30,"1216030;2240;відр.на утрим.від.технагл.за вик.пос.поточ.рем.прибудинкової території ж/б по вул.Озерна,1 в м.Мик.;зг.зв.кошт.роз.за 09.2021;БезПДВ."
Департамент ЖКГ,03365707,79.27,Департамент ЖКГ,03365707,2021-09-30,"1216030;2240;відр.на утрим.від.технагл.за вик.пос.поточ.рем.прибудинкової території ж/б по вул.Лазурна,36-Б в м.Мик.;зг.зв.кошт.роз.за 09.2021;БезПДВ."
Департамент ЖКГ,03365707,79.27,Департамент ЖКГ,03365707,2021-09-30,"1216030;2240;відр.на утрим.від.технагл.за вик.пос.поточ.рем.прибудинкової території ж/б по вул.Лазурна,26-А в м.Мик.;зг.зв.кошт.роз.за 09.2021;БезПДВ."
Департамент ЖКГ,03365707,79.27,Департамент ЖКГ,03365707,2021-09-30,"1216030;2240;відр.на утрим.від.технагл.за вик.пос.поточ.рем.прибудинкової території ж/б по вул.Лазурна,26 в м.Мик.;зг.зв.кошт.роз.за 09.2021;БезПДВ."
